,Formula,material_id,GVRH,PHONONS,PIEZO,DIELECTRIC,EXP_BAND_GAP
1506,Hf4 Si4 Mo4,mp-22258,1.0,0.0,0.0,0.0,0.0
1507,Zr3 In1,mp-20695,1.0,0.0,0.0,0.0,0.0
1508,Co4 Mo4 P4,mp-22262,1.0,0.0,0.0,0.0,0.0
1509,Zr4 Ni4 Sb4,mp-20697,1.0,0.0,0.0,0.0,1.0
1510,Sc2 Cd6,mp-30494,1.0,0.0,0.0,0.0,0.0
1511,Li2 Co2 As2,mp-20698,1.0,0.0,0.0,0.0,0.0
1512,Rb1 Ca1 F3,mp-3654,1.0,1.0,0.0,1.0,0.0
1513,K2 Tc1 Cl6,mp-27632,1.0,0.0,0.0,0.0,0.0
1514,Zr4 P4 Ru4,mp-22268,1.0,0.0,0.0,0.0,0.0
1515,Co4 P4,mp-22270,1.0,0.0,0.0,0.0,0.0
1516,Ni1 Br2,mp-27637,1.0,0.0,0.0,0.0,0.0
1517,Ni1 I2,mp-27638,1.0,0.0,0.0,0.0,0.0
1518,Sm2 Pd2,mp-31380,1.0,0.0,0.0,0.0,0.0
1519,I2 Br2,mp-27639,1.0,0.0,0.0,1.0,0.0
1520,Tm2 Cd6,mp-30502,1.0,0.0,0.0,0.0,0.0
1521,Y4 Sn4 Pt4,mp-22275,1.0,0.0,0.0,0.0,0.0
1522,Li4 N1 Cl1,mp-29149,1.0,1.0,0.0,1.0,0.0
1523,Zr4 Co2 P2,mp-29152,1.0,0.0,0.0,0.0,0.0
1524,Sr2 Cu4 Sb4,mp-505515,1.0,0.0,0.0,0.0,0.0
1525,Ba1 Nb4 O6,mp-505517,1.0,0.0,0.0,0.0,1.0
1526,Zr4 Ni2 P2,mp-29153,1.0,0.0,0.0,0.0,0.0
1527,Sr4 In4 Pt4,mp-22284,1.0,0.0,0.0,0.0,0.0
1528,Hf4 Co2 P2,mp-29154,1.0,0.0,0.0,0.0,0.0
1529,Hf6 Co1 Bi2,mp-31383,1.0,0.0,0.0,0.0,0.0
1530,Nb4 Ge4 Ir4,mp-22287,1.0,0.0,0.0,0.0,0.0
1531,Ti20 Si16,mp-505527,1.0,0.0,0.0,0.0,0.0
1532,Mn1 Al1 Os2,mp-864951,1.0,0.0,0.0,0.0,0.0
1533,Ti4 As4 Rh4,mp-505540,1.0,0.0,0.0,0.0,1.0
1534,Tb1 Si2 Ru2,mp-3678,1.0,0.0,0.0,0.0,0.0
1535,Zr4 V4 P4,mp-22302,1.0,0.0,0.0,0.0,0.0
1536,Ni4 Sb4 S4,mp-3679,1.0,0.0,0.0,0.0,0.0
1537,Sc4 Si8 Rh4,mp-22307,1.0,0.0,0.0,0.0,0.0
1538,Ce3 Sn1,mp-20735,1.0,0.0,0.0,0.0,0.0
1539,Sm2 Ge1 Rh3,mp-31402,1.0,0.0,0.0,0.0,0.0
1540,Li24 In8 N16,mp-1029562,1.0,0.0,0.0,0.0,0.0
1541,Ca4 Au2 N2,mp-29175,1.0,0.0,0.0,0.0,0.0
1542,Mg4 Ga10,mp-27668,1.0,0.0,0.0,0.0,0.0
1543,Na2 Pt1 O2,mp-22313,1.0,1.0,0.0,0.0,0.0
1544,Sr8 Fe8 O23,mp-19004,1.0,0.0,0.0,0.0,0.0
1545,Hf6 Co6 Sn6,mp-22315,1.0,0.0,0.0,0.0,0.0
1546,Tl8 Te6 Pb2,mp-20740,1.0,0.0,0.0,0.0,0.0
1547,Ca3 Zr3 N6,mp-1029267,1.0,0.0,0.0,0.0,0.0
1548,Y4 Cl6,mp-27678,1.0,1.0,0.0,1.0,0.0
1549,Mn4 Sn2 O8,mp-36884,1.0,0.0,0.0,0.0,0.0
1550,Sc4 Fe8 Si8,mp-505554,1.0,0.0,0.0,0.0,0.0
1551,Sc6 Sn6 Pt6,mp-18198,1.0,0.0,0.0,0.0,0.0
1552,P8 Pb8 O28,mp-22325,1.0,0.0,0.0,0.0,0.0
1553,Na12 Zn2 S8,mp-8389,1.0,0.0,0.0,0.0,0.0
1554,P2 H8 Br2,mp-27689,1.0,0.0,0.0,0.0,0.0
1555,K2 Pt1 Br6,mp-27691,1.0,0.0,0.0,1.0,0.0
1556,Ti1 Zn1 Ir2,mp-865048,1.0,0.0,0.0,0.0,0.0
1557,Mn2 Al2 Ge2,mp-20757,1.0,0.0,0.0,0.0,0.0
1558,Sn14 Ru6,mp-22344,1.0,0.0,0.0,0.0,0.0
1559,Ba1 Ge3 Pt1,mp-22346,1.0,0.0,0.0,0.0,1.0
1560,Mg1 Cd1 Ag2,mp-30727,1.0,0.0,0.0,0.0,0.0
1561,Li1 Er1 Tl2,mp-862492,1.0,0.0,0.0,0.0,0.0
1562,Ba2 Ce1 Pt1 O6,mp-21879,1.0,0.0,0.0,0.0,0.0
1563,Rb2 Co2 Cl6,mp-27707,1.0,0.0,0.0,0.0,0.0
1564,Hf1 Co2 Si2,mp-571367,1.0,0.0,0.0,0.0,1.0
1565,Li12 Os2 N8,mp-1029826,1.0,0.0,0.0,0.0,0.0
1566,Ca1 Mg2 Bi2,mp-29208,1.0,1.0,0.0,1.0,0.0
1567,Ba1 Mg2 Bi2,mp-29209,1.0,1.0,0.0,1.0,0.0
1568,Sm4 Co4 Ge4,mp-20777,1.0,0.0,0.0,0.0,0.0
1569,Ce2 Cu2 Ge2,mp-20766,1.0,0.0,0.0,0.0,0.0
1570,K3 Br1 O1,mp-28166,1.0,0.0,0.0,1.0,0.0
1571,Hf1 H2,mp-27731,1.0,0.0,0.0,0.0,0.0
1572,Dy3 In3 Pt3,mp-22384,1.0,0.0,0.0,0.0,0.0
1573,Cr6 Br18,mp-27734,1.0,0.0,0.0,0.0,0.0
1574,Ni4 P8,mp-22619,1.0,0.0,0.0,0.0,0.0
1575,Sr4 Ru4 O12,mp-22390,1.0,0.0,0.0,0.0,0.0
1576,Th1 Ru3 C1,mp-22394,1.0,0.0,0.0,0.0,1.0
1577,Bi1 F5,mp-27743,1.0,0.0,0.0,0.0,0.0
1578,K2 Pt4 S6,mp-30533,1.0,0.0,0.0,0.0,0.0
1579,Ba2 Cu1 Br1 O2,mp-552934,1.0,1.0,0.0,0.0,0.0
1580,Li2 Sn8 Ru2,mp-21297,1.0,0.0,0.0,0.0,0.0
1581,Mn1 Cu2 Sn1 Se4,mp-22400,1.0,0.0,0.0,0.0,0.0
1582,Be8 B2,mp-27757,1.0,0.0,0.0,0.0,0.0
1583,Al4 Ni2 O8,mp-37614,1.0,0.0,0.0,0.0,0.0
1584,Pd2 Pb2 F8,mp-20805,1.0,0.0,0.0,0.0,0.0
1585,Sr3 Sn4 Ir4,mp-22418,1.0,0.0,0.0,0.0,1.0
1586,Ir2 O4,mp-2723,1.0,0.0,0.0,0.0,0.0
1587,Ca3 Sn1 O1,mp-29241,1.0,0.0,0.0,0.0,0.0
1588,Co2 B6 W6,mp-27768,1.0,0.0,0.0,0.0,0.0
1589,Ca4 Mg4 Fe3 H22,mp-644264,1.0,0.0,0.0,0.0,0.0
1590,Pm2 Mg1 Sn1,mp-863703,1.0,0.0,0.0,0.0,0.0
1591,Sc4 Si4 Ni4,mp-22426,1.0,0.0,0.0,0.0,0.0
1592,Th3 B6 C3,mp-2997,1.0,0.0,0.0,0.0,0.0
1593,Bi8 Pd4 O16,mp-29259,1.0,0.0,0.0,0.0,0.0
1594,Tb1 Bi1,mp-22921,1.0,0.0,0.0,0.0,0.0
1595,Hf4 Fe4 P4,mp-22434,1.0,0.0,0.0,0.0,0.0
1596,Np1 Ga3,mp-20821,1.0,0.0,0.0,0.0,0.0
1597,Tb2 Mn2 Si2,mp-20822,1.0,0.0,0.0,0.0,0.0
1598,Lu4 Si4 Ir4,mp-22440,1.0,0.0,0.0,0.0,1.0
1599,Na4 Ti8 O16,mp-29356,1.0,0.0,0.0,0.0,0.0
1600,Tm2 S1 O2,mp-3556,1.0,0.0,0.0,0.0,0.0
1601,Zr24 P8,mp-22447,1.0,0.0,0.0,0.0,0.0
1602,Y2 Zr2 Sb2,mp-31438,1.0,0.0,0.0,0.0,0.0
1603,Ba2 Ca1 Ir1 O6,mp-20841,1.0,0.0,0.0,0.0,0.0
1604,Na1 Cl1,mp-22862,1.0,0.0,0.0,0.0,0.0
1605,Li2 Ga1 Ir1,mp-31441,1.0,0.0,0.0,0.0,0.0
1606,Cd1 Se1,mp-2691,1.0,1.0,1.0,1.0,0.0
1607,Sn4 Pb8 O16,mp-22467,1.0,0.0,0.0,0.0,0.0
1608,Ca8 Ti2 N8,mp-568469,1.0,0.0,0.0,0.0,0.0
1609,Pd3 Pb1,mp-20849,1.0,0.0,0.0,0.0,0.0
1610,Ag3 P11,mp-27821,1.0,0.0,0.0,0.0,0.0
1611,Sm2 Cl2 O2,mp-27823,1.0,0.0,0.0,0.0,0.0
1612,Eu1 Fe4 P12,mp-20856,1.0,0.0,0.0,0.0,0.0
1613,Co4 B4,mp-20857,1.0,0.0,0.0,0.0,0.0
1614,Sb2 F6,mp-1880,1.0,0.0,1.0,1.0,0.0
1615,Rb2 Ti1 Cl6,mp-27827,1.0,1.0,0.0,1.0,0.0
1616,Cs2 Ti1 Cl6,mp-27828,1.0,1.0,0.0,1.0,0.0
1617,Co2 Se4,mp-20862,1.0,0.0,0.0,0.0,0.0
1618,Cs2 Se1 Cl6,mp-27830,1.0,1.0,0.0,1.0,0.0
1619,Rb2 Zr1 Cl6,mp-27831,1.0,0.0,0.0,0.0,0.0
1620,Y2 Cu2 Pb2,mp-20865,1.0,0.0,0.0,0.0,0.0
1621,Tl2 Pt1 Cl6,mp-27834,1.0,0.0,0.0,0.0,0.0
1622,K2 Os1 Br6,mp-27835,1.0,0.0,0.0,0.0,0.0
1623,Fe8 W4,mp-20868,1.0,0.0,0.0,0.0,0.0
1624,Na6 Bi2,mp-27838,1.0,0.0,0.0,0.0,0.0
1625,K2 Ti1 Cl6,mp-27839,1.0,0.0,0.0,1.0,0.0
1626,Hf4 Si4 Cu4,mp-22489,1.0,0.0,0.0,0.0,0.0
1627,Sc3 Ni4 Ge4,mp-22490,1.0,0.0,0.0,0.0,0.0
1628,V1 B1 O4,mp-754594,1.0,0.0,0.0,0.0,0.0
1629,Zr1 Al1 Co2,mp-3909,1.0,0.0,0.0,0.0,0.0
1630,Hf1 Sn1 Pd1,mp-11869,1.0,1.0,1.0,1.0,0.0
1631,Li4 O4,mp-841,1.0,1.0,0.0,1.0,0.0
1632,V4 Sn8,mp-20887,1.0,0.0,0.0,0.0,0.0
1633,Al2 Cl2 O2,mp-27863,1.0,0.0,0.0,0.0,0.0
1634,Ga2 Hg1 Te4,mp-16337,1.0,1.0,1.0,1.0,0.0
1635,Zr1 Sb1 Ru1,mp-31457,1.0,0.0,0.0,0.0,1.0
1636,Sm2 Br2 O2,mp-29327,1.0,0.0,0.0,0.0,0.0
1637,K1 N1 O2,mp-34857,1.0,0.0,0.0,0.0,0.0
1638,Mn1 Re2 O8,mp-31907,1.0,0.0,0.0,0.0,0.0
1639,Zr4 Si4 Cu4,mp-22522,1.0,0.0,0.0,0.0,0.0
1640,Na2 B2 H8,mp-38725,1.0,0.0,0.0,0.0,0.0
1641,Cs2 Ge1 Cl6,mp-27882,1.0,1.0,0.0,1.0,0.0
1642,Bi4 S2 O4,mp-27891,1.0,0.0,0.0,1.0,0.0
1643,Hf1 Nb1 B4,mp-38818,1.0,0.0,0.0,0.0,0.0
1644,La3 In1 C1,mp-29056,1.0,0.0,0.0,0.0,0.0
1645,Pr1 B2 Ir3,mp-11594,1.0,0.0,0.0,0.0,0.0
1646,Na6 B6 O12,mp-3889,1.0,0.0,0.0,0.0,0.0
1647,Si4 Pd4,mp-389,1.0,0.0,0.0,0.0,0.0
1648,Tl2 Pd1 Cl4,mp-29889,1.0,0.0,0.0,0.0,0.0
1649,Ca1 Zn2 N2,mp-1029258,1.0,0.0,0.0,0.0,0.0
1650,Er1 Mg1 Cd2,mp-863672,1.0,0.0,0.0,0.0,0.0
1651,Li5 Sb1 O5,mp-29364,1.0,1.0,0.0,0.0,0.0
1652,Ho1 Si2 Rh2,mp-3895,1.0,0.0,0.0,0.0,0.0
1653,Zr1 Si2 Ni2,mp-7707,1.0,0.0,0.0,0.0,0.0
1654,Ba8 Mn4 Se12,mp-18513,1.0,0.0,0.0,0.0,0.0
1655,V6 Ga2,mp-22568,1.0,0.0,0.0,0.0,0.0
1656,K4 Ga4 Sb16,mp-29374,1.0,0.0,0.0,0.0,0.0
1657,Rb2 Mn1 Cl4,mp-22978,1.0,0.0,0.0,1.0,0.0
1658,Tl4 Au2,mp-30571,1.0,0.0,0.0,0.0,0.0
1659,Hf10 Cu2 Sn6,mp-31469,1.0,0.0,0.0,0.0,0.0
1660,Nb2 Al2 O8,mp-27927,1.0,0.0,0.0,0.0,0.0
1661,Li2 Pm1 In1,mp-862930,1.0,0.0,0.0,0.0,0.0
1662,Ge4 Rh8,mp-22585,1.0,0.0,0.0,0.0,0.0
1663,Li18 Ge8,mp-27932,1.0,0.0,0.0,0.0,0.0
1664,U2 As2 Se2,mp-22595,1.0,0.0,0.0,0.0,0.0
1665,Sr1 Ga1 Cu2,mp-30580,1.0,0.0,0.0,0.0,0.0
1666,In16 O24,mp-22598,1.0,0.0,0.0,0.0,1.0
1667,Cu4 Pb2 O4,mp-29396,1.0,1.0,0.0,0.0,0.0
1668,Al2 Ag2 Te4,mp-14092,1.0,1.0,1.0,1.0,1.0
1669,Cs2 Hf1 I6,mp-29398,1.0,1.0,0.0,1.0,0.0
1670,Cd8 Ge4 O16,mp-3917,1.0,0.0,0.0,0.0,0.0
1671,Th2 Mn1 N3,mp-3923,1.0,0.0,0.0,0.0,0.0
1672,Li2 Nb2 O4,mp-3924,1.0,1.0,0.0,1.0,0.0
1673,Ca2 As2 Au2,mp-3927,1.0,0.0,0.0,0.0,0.0
1674,Li2 Cu1 Sn1,mp-30591,1.0,0.0,0.0,0.0,0.0
1675,Sm2 S2 F2,mp-3931,1.0,0.0,0.0,0.0,0.0
1676,Li24 Al8 N16,mp-13944,1.0,0.0,0.0,0.0,0.0
1677,Cu6 P2 S8,mp-3934,1.0,0.0,0.0,0.0,0.0
1678,Zr2 Si2 S2,mp-3938,1.0,0.0,0.0,0.0,0.0
1679,Cs2 Na2 Te2,mp-5339,1.0,1.0,0.0,1.0,0.0
1680,Sr2 Cu2 Sn4,mp-30598,1.0,0.0,0.0,0.0,0.0
1681,B6 O9,mp-306,1.0,0.0,0.0,1.0,1.0
1682,Ir6 W2,mp-30745,1.0,0.0,0.0,0.0,0.0
1683,Er1 Si2 Os2,mp-3958,1.0,0.0,0.0,0.0,0.0
1684,Mg18 Pt6,mp-18707,1.0,0.0,0.0,0.0,0.0
1685,Ba2 Pt2,mp-31498,1.0,0.0,0.0,0.0,0.0
1686,Mg18 Pd6,mp-18712,1.0,0.0,0.0,0.0,0.0
1687,Sc2 Cd14,mp-31502,1.0,0.0,0.0,0.0,0.0
1688,Dy1 Si2 Rh3,mp-30621,1.0,0.0,0.0,0.0,0.0
1689,Ni4 P4 S4,mp-505820,1.0,0.0,0.0,0.0,0.0
1690,Cr6 Si2,mp-729,1.0,0.0,0.0,0.0,0.0
1691,Li4 H8 N4,mp-23702,1.0,0.0,0.0,0.0,0.0
1692,K2 Cu2 O4,mp-3982,1.0,1.0,0.0,1.0,0.0
1693,Er8 Pt4,mp-30610,1.0,0.0,0.0,0.0,0.0
1694,Er2 Sn2 Pt4,mp-30611,1.0,0.0,0.0,0.0,0.0
1695,Pr2 S2 F2,mp-3992,1.0,0.0,0.0,0.0,0.0
1696,Li2 Zr1 F6,mp-4002,1.0,1.0,0.0,0.0,0.0
1697,Er2 P2 O8,mp-4006,1.0,0.0,0.0,0.0,0.0
1698,Nd1 Si2 Ni2,mp-4007,1.0,0.0,0.0,0.0,0.0
1699,Ac2 N2,mp-866056,1.0,0.0,0.0,0.0,0.0
1700,Pm2 Pt1 Rh1,mp-863732,1.0,0.0,0.0,0.0,0.0
1701,Ba2 Pd2 S4,mp-4009,1.0,1.0,0.0,0.0,0.0
1702,Nd1 Si2 Ru2,mp-4013,1.0,0.0,0.0,0.0,0.0
1703,Pm2 Mg1 Ga1,mp-863705,1.0,0.0,0.0,0.0,0.0
1704,Pr1 Cu2 Si2,mp-4014,1.0,0.0,0.0,0.0,0.0
1705,Zr6 Co2,mp-30619,1.0,0.0,0.0,0.0,0.0
1706,Y4 Co6 Si10,mp-20618,1.0,0.0,0.0,0.0,0.0
1707,Ca6 P6,mp-1345,1.0,1.0,1.0,1.0,0.0
1708,Sr3 Fe2 O6,mp-18924,1.0,0.0,0.0,0.0,0.0
1709,Pu1 N1,mp-1719,1.0,0.0,0.0,0.0,0.0
1710,Ti2 Tc1 Rh1,mp-865649,1.0,0.0,0.0,0.0,0.0
1711,Li10 Si2 P6,mp-685991,1.0,0.0,0.0,0.0,0.0
1712,K1 Cr1 S2,mp-4026,1.0,0.0,0.0,1.0,0.0
1713,Pa1 O2,mp-2364,1.0,0.0,0.0,0.0,0.0
1714,Rb2 Pt3 S4,mp-4030,1.0,0.0,0.0,0.0,0.0
1715,Cu6 Se4,mp-20683,1.0,0.0,0.0,0.0,0.0
1716,Tm1 Ni1 C2,mp-4037,1.0,0.0,0.0,0.0,0.0
1717,Dy4 Tl2,mp-30625,1.0,0.0,0.0,0.0,0.0
1718,Y4 Al12 Ni4,mp-4054,1.0,0.0,0.0,0.0,0.0
1719,Dy1 Si2 Ir2,mp-4065,1.0,0.0,0.0,0.0,0.0
1720,Ca4 Sc8 O16,mp-4056,1.0,0.0,0.0,0.0,0.0
1721,Be4 Si4 N8,mp-7913,1.0,0.0,0.0,0.0,0.0
1722,Sm1 Si2 Ru2,mp-4072,1.0,0.0,0.0,0.0,0.0
1723,Tb2 Zr2 Sb2,mp-4075,1.0,0.0,0.0,0.0,1.0
1724,Sc3 Al1 C1,mp-4079,1.0,0.0,0.0,0.0,0.0
1725,La1 Fe2 Si2,mp-4088,1.0,0.0,0.0,0.0,0.0
1726,Mg12 Ga6,mp-30650,1.0,0.0,0.0,0.0,1.0
1727,Ba2 Zn1 N2,mp-9307,1.0,1.0,0.0,0.0,0.0
1728,Ce1 Si2 Rh2,mp-4090,1.0,0.0,0.0,0.0,0.0
1729,Ce2 Al2 O6,mp-4096,1.0,0.0,0.0,0.0,0.0
1730,Ho2 P2 O8,mp-4104,1.0,0.0,0.0,0.0,0.0
1731,Ho1 Si2 Cu2,mp-4105,1.0,0.0,0.0,0.0,0.0
1732,Ti3 Ga3 Ni3,mp-30656,1.0,0.0,0.0,0.0,0.0
1733,Hf4 Mg4 N8,mp-1029834,1.0,0.0,0.0,0.0,0.0
1734,Li4 Si4 O10,mp-4117,1.0,0.0,0.0,0.0,0.0
1735,K12 Co4 O8,mp-28825,1.0,0.0,0.0,0.0,0.0
1736,Ca2 Cu2 As2,mp-4120,1.0,0.0,0.0,0.0,0.0
1737,Ca6 Mo2 N6,mp-1029719,1.0,0.0,0.0,0.0,0.0
1738,Tl8 S4 O16,mp-4112,1.0,0.0,0.0,0.0,0.0
1739,Rb12 Co4 O8,mp-30194,1.0,0.0,0.0,0.0,0.0
1740,K1 U1 O3,mp-4126,1.0,0.0,0.0,0.0,0.0
1741,Rb8 C4 O12,mp-4138,1.0,0.0,0.0,0.0,0.0
1742,Na6 Co2 O6,mp-31126,1.0,0.0,0.0,0.0,0.0
1743,Li1 Al1 Ge1,mp-5920,1.0,0.0,0.0,0.0,1.0
1744,Dy1 Si2 Ru2,mp-4177,1.0,0.0,0.0,0.0,0.0
1745,Ti4 Ga6,mp-30673,1.0,0.0,0.0,0.0,0.0
1746,Tb1 Fe2 Si2,mp-5399,1.0,0.0,0.0,0.0,0.0
1747,Zr2 Ga4,mp-30683,1.0,0.0,0.0,0.0,0.0
1748,Zr6 Ga4,mp-30684,1.0,0.0,0.0,0.0,0.0
1749,F4,mp-561203,1.0,0.0,0.0,0.0,0.0
1750,Li1 Cu2 Ge1,mp-567097,1.0,0.0,0.0,0.0,1.0
1751,Y3 Ni9,mp-569196,1.0,0.0,0.0,0.0,0.0
1752,Gd1 Ni1 Sb1,mp-569197,1.0,0.0,1.0,0.0,0.0
1753,Y1 B2,mp-1542,1.0,0.0,0.0,0.0,0.0
1754,Ho1 Fe2 B2,mp-571500,1.0,0.0,0.0,0.0,0.0
1755,U2 P1 N2,mp-5381,1.0,0.0,0.0,0.0,0.0
1756,Tl1 Cu2 Te2,mp-569204,1.0,0.0,0.0,0.0,0.0
1757,Al1 Ru1,mp-542569,1.0,0.0,0.0,0.0,0.0
1758,Rb6 C3 N6,mp-1029784,1.0,0.0,0.0,0.0,0.0
1759,Mg8 Hg4,mp-30719,1.0,0.0,0.0,0.0,0.0
1760,Lu1 Si2 Cu2,mp-5346,1.0,0.0,0.0,0.0,0.0
1761,Sc2 Hg6,mp-30722,1.0,0.0,0.0,0.0,0.0
1762,Ti6 Ir2,mp-544,1.0,0.0,0.0,0.0,0.0
1763,Mg2 C2 O6,mp-5348,1.0,0.0,0.0,0.0,0.0
1764,Li1 Nb1 Rh2,mp-864631,1.0,0.0,0.0,0.0,0.0
1765,Nd1 Tl1,mp-571405,1.0,0.0,0.0,0.0,0.0
1766,B2 Rh2,mp-567164,1.0,0.0,0.0,0.0,0.0
1767,Fe2 F4,mp-556911,1.0,0.0,0.0,1.0,0.0
1768,Ta6 Au2,mp-569249,1.0,0.0,0.0,0.0,0.0
1769,V2 Ir2,mp-569250,1.0,0.0,0.0,0.0,1.0
1770,Cd2 In4 S8,mp-559200,1.0,0.0,0.0,0.0,0.0
1771,Ca5 Al5 Si5,mp-567191,1.0,0.0,0.0,0.0,0.0
1772,Y2 Sn2 Au2,mp-567197,1.0,0.0,0.0,0.0,0.0
1773,La1 Si2 Os2,mp-567203,1.0,0.0,0.0,0.0,1.0
1774,Er2 Nb2 O8,mp-5370,1.0,0.0,0.0,0.0,0.0
1775,Mg4 Ti4 N8,mp-1029702,1.0,0.0,0.0,0.0,0.0
1776,Y2 Ta2 O8,mp-5377,1.0,1.0,0.0,0.0,0.0
1777,Ca2 Ag2,mp-538,1.0,0.0,0.0,0.0,0.0
1778,Ca4 P2 O1,mp-5380,1.0,1.0,0.0,1.0,0.0
1779,Ta1 Ga1 Fe2,mp-867507,1.0,0.0,0.0,0.0,0.0
1780,Nd3 Sn3 Rh3,mp-567214,1.0,0.0,0.0,0.0,1.0
1781,Nd1 Ni1 C2,mp-5383,1.0,0.0,0.0,0.0,1.0
1782,Ti1 Ga3,mp-2731,1.0,0.0,0.0,0.0,0.0
1783,Er1 Si2 Rh2,mp-5386,1.0,0.0,0.0,0.0,0.0
1784,V1 Se2,mp-694,1.0,0.0,0.0,0.0,0.0
1785,Lu2 Al2 Si2,mp-567229,1.0,0.0,0.0,0.0,0.0
1786,Ca8 Cd4 Sb8,mp-569267,1.0,0.0,0.0,0.0,0.0
1787,La2 S2 F2,mp-5394,1.0,1.0,0.0,1.0,0.0
1788,V3 B4,mp-569270,1.0,0.0,0.0,0.0,0.0
1789,Np2 I2 O2,mp-556939,1.0,0.0,0.0,0.0,0.0
1790,Y3 Mg3 Ag3,mp-30737,1.0,0.0,0.0,0.0,0.0
1791,Pa1 Al1 Tc2,mp-865148,1.0,0.0,0.0,0.0,0.0
1792,Li1 Ir3,mp-30738,1.0,0.0,0.0,0.0,0.0
1793,Mg3 Ni9 B6,mp-571428,1.0,0.0,0.0,0.0,0.0
1794,Ag6 Ge10 P12,mp-17862,1.0,0.0,0.0,0.0,0.0
1795,Ce1 Pt5,mp-542777,1.0,0.0,0.0,0.0,0.0
1796,Pa1 Ir3,mp-30741,1.0,0.0,0.0,0.0,0.0
1797,Ca2 Mo2 N6,mp-989635,1.0,1.0,0.0,0.0,0.0
1798,Ir2 W2,mp-30744,1.0,0.0,0.0,0.0,0.0
1799,Al1 Cr1 Ru2,mp-862781,1.0,0.0,0.0,0.0,0.0
1800,Li30 Au8,mp-567395,1.0,0.0,0.0,0.0,0.0
1801,Ce2 Al6,mp-567305,1.0,0.0,0.0,0.0,0.0
1802,Ga6 Te6,mp-542812,1.0,0.0,0.0,0.0,0.0
1803,Er4 Ni4,mp-567314,1.0,0.0,0.0,0.0,0.0
1804,Be12 V1,mp-571438,1.0,0.0,0.0,0.0,0.0
1805,K8 Cu4 Br12,mp-571440,1.0,0.0,0.0,0.0,0.0
1806,Ce2 Al8 Ni2,mp-30750,1.0,0.0,0.0,0.0,0.0
1807,Nb6 Pt2,mp-2663,1.0,0.0,0.0,0.0,0.0
1808,Li2 Ag1 Sn1,mp-567347,1.0,0.0,1.0,0.0,0.0
1809,La1 Pd5,mp-30753,1.0,0.0,0.0,0.0,0.0
1810,K4 Zn1 As2,mp-571461,1.0,1.0,0.0,1.0,0.0
1811,Tb1 Si2 Os2,mp-5429,1.0,0.0,0.0,0.0,0.0
1812,Cs2 Na1 Y1 Br6,mp-571467,1.0,0.0,0.0,0.0,0.0
1813,Ti1 Ni1 Sb1,mp-20952,1.0,0.0,0.0,0.0,1.0
1814,Sm1 Zn5,mp-567406,1.0,0.0,0.0,0.0,0.0
1815,Sc2 Al1 Os1,mp-862486,1.0,0.0,0.0,0.0,0.0
1816,Al1 Zn1 Rh2,mp-866033,1.0,0.0,0.0,0.0,0.0
1817,Hf2 Tc1 Os1,mp-977541,1.0,0.0,0.0,0.0,0.0
1818,Y10 Sn6,mp-567412,1.0,0.0,0.0,0.0,0.0
1819,Nb1 Cu3 S4,mp-5621,1.0,1.0,1.0,1.0,0.0
1820,Zr10 Sn8,mp-543001,1.0,0.0,0.0,0.0,1.0
1821,Li14 Sn4,mp-30767,1.0,0.0,0.0,0.0,0.0
1822,Cs2 Pd1 I2 Br4,mp-543024,1.0,1.0,0.0,0.0,0.0
1823,Ca4 Sn4 N8,mp-1029633,1.0,0.0,0.0,0.0,0.0
1824,Li13 Sn5,mp-30769,1.0,0.0,0.0,0.0,0.0
1825,Sc1 Rh3,mp-635,1.0,0.0,0.0,0.0,0.0
1826,Pm2 Zn1 Ru1,mp-862728,1.0,0.0,0.0,0.0,0.0
1827,Ag2 Hg1 I4,mp-23485,1.0,1.0,1.0,0.0,1.0
1828,H1 Rh1,mp-24722,1.0,0.0,0.0,0.0,0.0
1829,Li56 V8 N32,mp-4604,1.0,0.0,0.0,0.0,0.0
1830,Ti1 Co2 Sn1,mp-21467,1.0,0.0,0.0,0.0,0.0
1831,Na1 Pu1 O3,mp-976952,1.0,0.0,0.0,0.0,0.0
1832,Sc1 Mn6 Sn6,mp-12697,1.0,0.0,0.0,0.0,0.0
1833,Tl3 V1 O4,mp-29047,1.0,0.0,0.0,0.0,0.0
1834,Mn1 Al2 Te4,mp-1025315,1.0,0.0,0.0,0.0,0.0
1835,Zn1 Cd1 Pt2,mp-30493,1.0,0.0,0.0,0.0,0.0
1836,Pt1 Se2,mp-1115,1.0,0.0,0.0,1.0,1.0
1837,Mg8 Ti4 O16,mp-757031,1.0,0.0,0.0,0.0,0.0
1838,Sr1 Al2 Te4,mp-37091,1.0,1.0,0.0,1.0,0.0
1839,Li10 Re2 N8,mp-3838,1.0,0.0,0.0,0.0,0.0
1840,Ba1 Ag2 Sn1 S4,mp-555166,1.0,1.0,1.0,0.0,0.0
1841,Mn2 V4 O12,mp-754274,1.0,0.0,0.0,0.0,0.0
1842,Co2 P2 O8,mp-849770,1.0,0.0,0.0,0.0,0.0
1843,Ba2 Zn2 F8,mp-3881,1.0,0.0,1.0,0.0,0.0
1844,Li2 Se1,mp-2286,1.0,1.0,0.0,1.0,0.0
1845,Hf1 Ga3,mp-11387,1.0,0.0,0.0,0.0,0.0
1846,Li2 Mn2 Fe2 O8,mp-753432,1.0,0.0,0.0,0.0,0.0
